PWSID,PWSName,Size,FacilityID,FacilityName,FacilityWaterType,SamplePointID,SamplePointName,SamplePointType,AssociatedFacilityID,AssociatedSamplePointID,CollectionDate,SampleID,Contaminant,MRL,Units,MethodID,AnalyticalResultsSign,AnalyticalResultValue,SampleEventCode,MonitoringRequirement,Region,State,UCMR1SampleType
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,PFDoA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,PFDA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,PFOA,0.004,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,PFOS,0.004,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,PFNA,0.004,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,PFHpS,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,PFPeS,0.004,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,PFHxS,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,PFPeA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,PFMBA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,PFEESA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,NFDHA,0.02,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,lithium,9,µg/L,EPA 200.7,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,PFTA,0.008,µg/L,EPA 537.1,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,PFBS,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,PFHpA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,6/13/2023,63811801,PFUnA,0.002,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,6:2 FTS,0.005,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,4:2 FTS,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,8:2 FTS,0.005,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,PFMPA,0.004,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,PFPeA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,PFEESA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,PFPeS,0.004,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,PFHpS,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,PFBA,0.005,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,PFMBA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,PFTA,0.008,µg/L,EPA 537.1,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,PFOS,0.004,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,NFDHA,0.02,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,PFBS,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,PFHpA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,PFHxS,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,HFPO-DA,0.005,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,PFNA,0.004,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,PFOA,0.004,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,ADONA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,PFDA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,PFUnA,0.002,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,PFHxA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,PFDoA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1339001,NJ AMERICAN WATER - SHORELANDS,L,92006,Holmdel Treatment Plant,GW,TP002006,Entry Point to Dist. System,EP,,,10/5/2023,68346801,lithium,9,µg/L,EPA 200.7,=,9.7,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,PFDoA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,PFTA,0.008,µg/L,EPA 537.1,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,PFHxA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,PFOA,0.004,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,PFDA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,PFNA,0.004,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,PFHxS,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,PFHpA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,PFPeS,0.004,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,lithium,9,µg/L,EPA 200.7,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,PFBS,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,NFDHA,0.02,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,PFPeA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,PFEESA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,PFOS,0.004,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,PFMBA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,PFUnA,0.002,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,PFMPA,0.004,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,8:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,4:2 FTS,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,PFHpS,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,PFBA,0.005,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,HFPO-DA,0.005,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,ADONA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/14/2023,66855701,6:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,4:2 FTS,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,8:2 FTS,0.005,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,PFMPA,0.004,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,PFPeA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,PFMBA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,PFEESA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,NFDHA,0.02,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,PFPeS,0.004,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,PFTA,0.008,µg/L,EPA 537.1,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,lithium,9,µg/L,EPA 200.7,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,6:2 FTS,0.005,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,PFHpS,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,PFOA,0.004,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,PFHpA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,PFBS,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,PFHxS,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,PFBA,0.005,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,PFOS,0.004,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,PFDA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,PFDoA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,PFHxA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,PFUnA,0.002,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,ADONA,0.003,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,HFPO-DA,0.005,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,1102,Bay Head TP,GW,TP101102,Entry Point to Dist. System,EP,,,7/17/2024,70844701,PFNA,0.004,µg/L,EPA 533,<,,SE2,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,11258,Yellowbrook TP,GW,TP211258,Entry Point to Dist. System,EP,,,5/9/2023,63478901,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,11258,Yellowbrook TP,GW,TP211258,Entry Point to Dist. System,EP,,,5/9/2023,63478901,4:2 FTS,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,11258,Yellowbrook TP,GW,TP211258,Entry Point to Dist. System,EP,,,5/9/2023,63478901,8:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,2,NJ,
NJ1345001,NJ AMERICAN WATER - COASTAL NORTH,L,11258,Yellowbrook TP,GW,TP211258,Entry Point to Dist. System,EP,,,5/9/2023,63478901,PFPeA,0.003,µg/L,EPA 533,<,,SE1,AM,2,NJ,
